course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the best title for the passage on bicycles?,"BICYCLES:
  Today, bicycles are so common that it's hard to believe they haven't always been around. But two hundred years ago, bicycles didn't even exist, and the first bicycle, invented in Germany in 1818, was nothing like our bicycles today. It was made of wood and didn't even have pedals. Since then, however, numerous innovations and improvements in design have made the bicycle one of the most popular means of recreation and transportation around the world.
  In 1839,Kirkpatrick Macmillan, a Scottish blacksmith, dramatically improved upon the original bicycle design. Macmillan's machine had tires with iron rims to keep them from getting worn down. He also used foot-operated cranks like pedals,so his bicycle could be ridden at a quick pace. It didn't look much like a modern bicycle, though, because its back wheel was substantially larger than its front wheel. 
  In 1861, the French Michaux brothers took the evolution of the bicycle a step further by inventing an improved crank mechanism. Ten years later, James Starley, an English inventor, revolutionized bicycle design. He made the front wheel many times larger than the back wheel, put a gear on the pedals to make the bicycle more efficient, and lightened the wheels by using wire spokes. Although this bicycle was much lighter and less tiring to ride, it was still clumsy, extremely top heavy, and ridden mostly for entertainment. 
  It wasn't until 1874 that the first truly modern bicycle appeared on the scene. (14) Invented by another Englishman, H.J. Lawson, the ""safety bicycle"" would look familiar to today's cyclists. This bicycle had equal-sized wheels, which made it less prone to toppling over. Lawson also attached a chain to the pedals to drive the rear wheel. With these improvements, the bicycle became extremely popular and useful for transportation. Today they are built, used, and enjoyed all over the world.",Bicycles Are Better.,Cycle Your Way to Fitness.,A Ride through the History of Bicycles.,The Popularity of Bicycles.,,,,C,"The correct answer is C: 'A Ride through the History of Bicycles.' This title best captures the passage's focus on the historical development and evolution of the bicycle from its invention to its modern form. Choice A, 'Bicycles Are Better,' is too general and doesn't encompass the historical aspect discussed in the passage. Choice B, 'Cycle Your Way to Fitness,' focuses solely on the fitness aspect of bicycles, ignoring the broader historical context. Choice D, 'The Popularity of Bicycles,' touches on one aspect but does not encompass the comprehensive historical journey presented in the passage.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the meaning of the word touted as used in the first paragraph about Aromatherapy?," Aromatherapy: 
For years, aromatherapy has been touted as a safe and natural way to relax and even heal. Essential oils from a variety of scents have been added to candles and sprays to help people feel better. However, a recent study performed at Ohio State University says that these smells, as nice as they may be, do not do a thing to improve people���s health.
To find out if aromatherapy actually works, the researchers tested two of the most popular scents: lemon and lavender. First, test subjects had their heart rate, blood pressure, stress hormones, and immune function measured and noted. Next, they were subjected to mild stressors and then told to sniff one of the scents to see if the scent would help them to relax. Finally, all the subjects were tested again to look for improvement. No significant changes were noted���even in people who had previously stated they were true believers in the power of aromatherapy.
Of course, this does not necessarily prove that aromatherapy is worthless, either. It was just one small study, pitted against the opinions of thousands of consumers who swear by peppermint on their pillow for an upset stomach or vanilla for a headache. More tests will be done, but in the meantime, a whiff of lavender, lemon, or other scents will certainly do no harm���and can be quite pleasant at the same time.",Revealed.,Glorified.,Overcome.,Deceived.,,,,B,"In this context, the word ""touted"" means glorified. Aromatherapy is being praised or promoted in a positive light in the paragraph. The other options can be eliminated based on their meanings in relation to the context. 

Option A) Revealed: This does not fit the context as the paragraph is not about uncovering something hidden but rather highlighting the benefits of aromatherapy.

Option C) Overcome: This word does not align with the positive connotation associated with the use of aromatherapy in the paragraph. It suggests a sense of triumph over something, which is not the intended meaning here.

Option D) Deceived: This word implies a sense of being misled or tricked, which is not the meaning conveyed in the paragraph about aromatherapy.

Educationally, understanding the meaning of words in context is crucial for effective reading comprehension. This question highlights the importance of context clues in determining the meaning of unfamiliar words. Developing skills in inference and context analysis can help students improve their comprehension abilities across various subjects, including pharmacology.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the meaning of the word 'pathogens' as it is used in the first paragraph?,"Foodborne illnesses are contracted by eating food or drinking beverages contaminated with bacteria, parasites, or viruses. Harmful chemicals can also cause foodborne illnesses if they have contaminated food during harvesting or processing. Foodborne illnesses can cause symptoms ranging from upset stomach to diarrhea, fever, vomiting, abdominal cramps, and dehydration. Most foodborne infections are undiagnosed and unreported, though the Centers for Disease Control and Prevention estimates that every year about 76 million people in the United States become ill from pathogens in food. About 5,000 of these people die.Harmful bacteria are the most common cause of foodborne illness. Some bacteria may be present at the point of purchase. Raw foods are the most common source of foodborne illnesses because they are not sterile; examples include raw meat and poultry contaminated during slaughter. Seafood may become contaminated during harvest or processing. One in 10,000 eggs may be contaminated with Salmonella inside the shell. Produce, such as spinach, lettuce, tomatoes, sprouts, and melons, can become contaminated with Salmonella, Shigella, or Escherichia coli (E. coli). Contamination can occur during growing, harvesting, processing, storing, shipping, or final preparation. Sources of produce contamination vary, as these foods are grown in soil and can become contaminated during growth, processing, or distribution. Contamination may also occur during food preparation in a restaurant or a home kitchen. The most common form of contamination from handled foods is the calicivirus, also called the Norwalk-like virus.When food is cooked and left out for more than two hours at room temperature, bacteria can multiply quickly. Most bacteria don't produce an odor or change in color or texture, so they can be impossible to detect. Freezing food slows or stops bacteria's growth, but does not destroy the bacteria. The microbes can become reactivated when the food is thawed. Refrigeration also can slow the growth of some bacteria. Thorough cooking is required to destroy the bacteria.",diseases,vaccines,disease-causing substances,foods,,,,C,"In the context provided, 'pathogens' refers to disease-causing substances such as bacteria and viruses. These microorganisms can contaminate food and lead to foodborne illnesses. Choice A ('diseases') is incorrect as pathogens themselves cause diseases but are not diseases. Choice B ('vaccines') is incorrect as vaccines are used to prevent diseases caused by pathogens. Choice D ('foods') is incorrect as pathogens are not foods, but rather contaminants that can be found in food.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,Which of the following is not listed as a detail in the passage about A Short History of the CDC?,"Evolution of the CDC: 
The Centers for Disease Control and Prevention (CDC) started in 1946 as the Communicable Disease Center (CDC). Its original goal was to stop malaria in the United States. From a small office in Atlanta, health workers spread out over the South, spraying mosquitoes and using shovels to eliminate low spots of standing water. At that time, most of the CDC���s workers were not doctors; the need was for entomologists and engineers. The founder of the CDC, Dr. Joseph Mountin, enlarged the organization���s mission to fight communicable diseases of all kinds, and over the next 20 years, the CDC would focus on smallpox, measles, and polio.
In 1970, the name was changed to the Center for Disease Control, but the mission continued to expand. By 1980, the CDC was working not only on the eradication of existing diseases but also on disease prevention. By this point, it had hundreds of doctors and researchers looking into health problems such as depression and addiction. The name changed again, to the Centers for Disease Control and Prevention. Today, the CDC has thousands of employees and coordinates research activities with public health agencies worldwide. It is especially known for its work to protect people from epidemics and unexpected health threats, but its everyday work in the areas of environmental health, injury prevention, birth defects, healthy schools and workplaces, and health education is just as important and beneficial to all Americans.",Where the organization began.,Who first ran the organization.,When the organization changed its name.,What divisions make up the current CDC.,,,,D,"In this reading comprehension question about ""A Short History of the CDC,"" the correct answer is D) What divisions make up the current CDC. This answer is not listed as a detail in the passage because the focus of the passage is on the historical background of the CDC, not its current organizational structure.

Option A) Where the organization began is mentioned in the passage, providing important background information. Option B) Who first ran the organization is also discussed in the passage, highlighting key figures in the CDC's history. Option C) When the organization changed its name is another detail included in the passage, showing the evolution of the organization over time.

From an educational perspective, understanding how to identify key details in a passage is crucial for improving reading comprehension skills. By analyzing the content closely and differentiating between important historical facts and current organizational details, students can enhance their ability to extract relevant information from text and answer questions accurately.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,Which of the following is not mentioned as a detail in the passage about Sickle-Cell Anemia?,"Sickle-Cell Anemia: 
Healthy red blood cells are shaped like a disc. Each cell contains the protein hemoglobin, which carries oxygen throughout the body. In some people, a crescent-shaped cell forms instead of the normal disc-shaped cell. The crescent-shaped cells contain abnormal hemoglobin. These sickle-shaped cells are fragile and are unable to carry oxygen properly throughout the body.
Sickle-cell anemia is an inherited disease that affects about 72,000 people in the United States. It is more common among people of South American or African descent. The genes for sickle-cell anemia are inherited from both parents. When both parents carry a gene for the trait for sickle-cell, there is a one in four chance that they will pass the disease on to their children.
Symptoms of sickle-cell anemia can include sudden occurrences of extreme abdominal and back pain, bone pain, fever, fatigue, and a rapid heart rate. One patient compared the pain in his back to a jackhammer and said the pain could take over his entire body. Another patient, an eight-year-old girl, described fevers and the feeling of someone squeezing her arms and legs. Cycles of symptoms are often unpredictable and can occur infrequently or almost constantly. Some people who are affected report weekly occurrences of persistent pain, while others report occurrences once a month. Some report that relief comes only by using powerful painkillers. For others, relief comes with bed rest and a hot-water bottle. Most agree that while the challenges of managing sickle-cell anemia are great, with diligent care, it can be managed.",People of South American or African descent may be prone to sickle-cell anemia.,Symptoms of sickle-cell anemia may include sudden occurrences of extreme abdominal and back pain.,"The red blood cells of sickle-cell patients are unusually shaped, forming crescent or sickle shapes.",Vitamin and mineral deficiencies may result in some anemia.,,,,D,"The correct answer is D because the passage does not mention anything about vitamin and mineral deficiencies in relation to sickle-cell anemia. Choice A is incorrect as the passage specifies that sickle-cell anemia is more common among people of South American or African descent. Choice B is correct as the passage states that symptoms of sickle-cell anemia can include sudden occurrences of extreme abdominal and back pain. Choice C is correct as the passage describes that the red blood cells of sickle-cell patients are unusually shaped, forming crescent or sickle shapes. The passage does not discuss any relationship between vitamin and mineral deficiencies and sickle-cell anemia, making choice D the correct option.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is implied about the rainforest's role in global climate?,"AMAZON RAINFOREST:
  About 6% of the earth is covered by rainforests. The largest rainforest in the world is the Amazon Basin, which stretches over 2.3 million square miles in nine different South American countries. This area is double the length of all the other remaining rainforests in the world. Brazil contains 60%of the Amazonian rainforest, since it lies at the mouth of the river Amazon. This river is the second largest in the world and contains more than one-fifth of the world's fresh water.
  The Amazon rainforest is a type of wet broadleaf forest. The weather there is very humid and warm as it rains quite a bit. Because of the high rainfall, the forest is very rich and green. The tree leaves are pointed and narrow so that the raindrops can easily drop off wet plants. This tropical rainforest has more living species than the entire European continent. There are over 400 types of insects living in one single rain forest tree for a total of 2.5 million species. One square kilometer of rainforest may contain over 75,000 types of trees and approximately 438,000 different kinds of plants, which comes to a total of 90,000 tons of greenery overall. The Amazon rainforest is home to 2,000 birds
 and mammals, with one in every five birds in the world living there. 
Local farmers have lived off this rich and diverse land for thousands of years. They have been able to find food and water here without destroying the land. The Kayapo people of Brazil farm in an environmentally-friendly way. Instead of chemicals, they use burned wood to enrich the soil, and plant banana trees, which attract wasps. These wasps then feed on leafcutter ants and get rid of these harmful insects. The rainforest also offers a lot of tropical fruits, such as bananas and coconuts, as food. Cinnamon is made from the bark of a rainforest tree. Amazonian Indians use the fruit and stem of the Buruti plant as a drink, to make bread and to build houses. Many other plants are used as medicine. But the Amazon rainforest is in very big danger of disappearing. 9,169 square miles of forest have been cut down in 2003 in Brazil alone. An area of the size of a football field is burned down basically every minute, which means that the rain forest may be gone by the year 2030.The dangers related to this type of activity are obvious. Trees take in poisonous carbon dioxide from the air and give off oxygen. There is more oxygen and less carbon dioxide around a rainforest. When trees are cut down, however, the amount of carbon dioxide increases, and the air gets warmer. This leads to global warming, which is extremely harmful to the environment. 
It is estimated that the burning of Brazilian rainforests alone produces 200 million metric tons of carbon dioxide a year. Another danger connected with destroying the rainforest is the disappearance of plants and animals. When trees are cut down, plants and animals have no more food left and slowly die out. Killing wild animals is illegal in Brazil, but there is plenty of stealing going on. 38 million animals are stolen and sold illegally each year. The most hunted animals are birds, especially parrots, followed by snakes and the jaguar.",The rainforest has little impact on the climate.,The rainforest plays a crucial role in regulating the climate.,The rainforest is mainly important for biodiversity.,The rainforest's destruction has no global consequences.,,,,B,"The rainforest plays a crucial role in regulating the global climate by absorbing carbon dioxide. The extract highlights the fact that trees take in carbon dioxide and give off oxygen. When trees are cut down, the amount of carbon dioxide increases, contributing to global warming. This emphasizes the significant impact of rainforests on the climate. Choice A is incorrect as the extract clearly states the importance of rainforests in absorbing carbon dioxide. Choice C, while true, is not directly related to the implied role of rainforests in regulating the climate. Choice D is also incorrect as the destruction of rainforests does have global consequences, such as contributing to global warming.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the main idea of the passage about Aromatherapy-Fact or Fiction?," Aromatherapy: 
For years, aromatherapy has been touted as a safe and natural way to relax and even heal. Essential oils from a variety of scents have been added to candles and sprays to help people feel better. However, a recent study performed at Ohio State University says that these smells, as nice as they may be, do not do a thing to improve people���s health.
To find out if aromatherapy actually works, the researchers tested two of the most popular scents: lemon and lavender. First, test subjects had their heart rate, blood pressure, stress hormones, and immune function measured and noted. Next, they were subjected to mild stressors and then told to sniff one of the scents to see if the scent would help them to relax. Finally, all the subjects were tested again to look for improvement. No significant changes were noted���even in people who had previously stated they were true believers in the power of aromatherapy.
Of course, this does not necessarily prove that aromatherapy is worthless, either. It was just one small study, pitted against the opinions of thousands of consumers who swear by peppermint on their pillow for an upset stomach or vanilla for a headache. More tests will be done, but in the meantime, a whiff of lavender, lemon, or other scents will certainly do no harm���and can be quite pleasant at the same time.",Aromatherapy is not a legitimate therapy by anyone's standards.,Lemon and lavender are not healthy scents to inhale or use.,More studies are needed to determine if aromatherapy is truly beneficial.,Adding aromatherapy to regular treatment will help speed healing.,,,,C,"In this passage about Aromatherapy-Fact or Fiction, the main idea is that more studies are needed to determine if aromatherapy is truly beneficial. This is the correct answer (Option C) because the passage discusses the lack of concrete scientific evidence supporting the effectiveness of aromatherapy. It emphasizes the importance of further research to establish its validity as a therapeutic intervention.

Option A is incorrect because the passage does not outright dismiss aromatherapy as illegitimate; rather, it calls for more evidence. Option B is incorrect as it goes against the common belief that lemon and lavender scents are often associated with health benefits. Option D is incorrect as there is no conclusive evidence presented in the passage to support the claim that adding aromatherapy can speed up healing.

From an educational perspective, understanding the need for evidence-based practice in pharmacology is crucial. Students need to learn how to critically evaluate therapies like aromatherapy and recognize the importance of research in determining their efficacy. This question tests their ability to comprehend the nuances of the passage and apply critical thinking skills to assess the validity of therapeutic interventions.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,Which of the following is not listed as a detail in the passage about Aromatherapy?," Aromatherapy: 
For years, aromatherapy has been touted as a safe and natural way to relax and even heal. Essential oils from a variety of scents have been added to candles and sprays to help people feel better. However, a recent study performed at Ohio State University says that these smells, as nice as they may be, do not do a thing to improve people���s health.
To find out if aromatherapy actually works, the researchers tested two of the most popular scents: lemon and lavender. First, test subjects had their heart rate, blood pressure, stress hormones, and immune function measured and noted. Next, they were subjected to mild stressors and then told to sniff one of the scents to see if the scent would help them to relax. Finally, all the subjects were tested again to look for improvement. No significant changes were noted���even in people who had previously stated they were true believers in the power of aromatherapy.
Of course, this does not necessarily prove that aromatherapy is worthless, either. It was just one small study, pitted against the opinions of thousands of consumers who swear by peppermint on their pillow for an upset stomach or vanilla for a headache. More tests will be done, but in the meantime, a whiff of lavender, lemon, or other scents will certainly do no harm���and can be quite pleasant at the same time.",Subjects were given mild stressors.,Lemon and lavender scents were tested.,Vanilla worked better than lemon for stress.,The study took place at Ohio State University.,,,,C,"In this question, the correct answer is C) Vanilla worked better than lemon for stress. This is not listed as a detail in the passage about Aromatherapy. The other options are mentioned in the passage. 

A) Subjects were given mild stressors: This detail is mentioned in the passage, indicating that subjects were exposed to mild stressors during the study.

B) Lemon and lavender scents were tested: This is also a detail from the passage, specifying the scents that were used in the study.

D) The study took place at Ohio State University: This information is included in the passage, providing the location where the study on aromatherapy was conducted.

Educationally, understanding how to identify key details in a passage is crucial for reading comprehension, especially in the field of pharmacology where precise information is vital. This question assesses the ability to extract specific details related to aromatherapy research, emphasizing the importance of careful reading and attention to detail in academic and professional settings.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What does the author of the passage on the Electoral College seem to suggest?,"ELECTORAL COLLEGE:
  The Electoral College has nothing to do with college and contains no students. The Electoral College consists of votes that each state acquires based on the number of representatives it has in Congress. 
  Each state has two electoral votes because each state has two senators. The remaining electoral votes are determined by the number of Congressmen, the number of which is based on the population of the state established by the Census taken each decade.
  During the presidential election, most states cast all their electoral votes for the candidate who wins the popular vote in that state. It's all very confusing, but the founding fathers know what they were doing. By having and using the Electoral College candidates' campaign in every state, but just because they win the popular vote across the country doesn't mean they will always win the election. 
  Case in point, in election 2000, Al Gore won the popular vote across the country, but George W. Bush won more electoral votes. Therefore, he became our 43rd president.",The Electoral College should be abolished.,The Electoral College works as intended.,The Electoral College needs reform.,The Electoral College confuses voters.,,,,B,"The correct answer is B. The author of the passage suggests that the Electoral College works as intended. Despite acknowledging its confusing nature and the possibility of results differing from the popular vote, the author highlights that the founding fathers had a purpose behind its design. Therefore, the Electoral College is viewed as functioning as intended. Choice A is incorrect because the author does not advocate for abolishing the Electoral College. Choice C is incorrect as there is no explicit mention of the need for reform. Choice D is incorrect as the author does not focus on the confusion caused to voters but rather on the system's original purpose.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the meaning of the word delicate as used in the first paragraph?,"Microsurgery as we know it today was developed in Sweden in the 1920s for use on animals. The first microsurgery used a monocular microscope, but soon a Swedish doctor developed a surgical binocular microscope, which became widely used in delicate ear operations. It was not until the 1960s that microscopy was first used to augment neurovascular surgery. Surgeons found that with the help of the microscope, they could repair the tiniest of blood vessels and even reconstruct vessels in partially amputated limbs.
In that same decade, a German surgeon developed the diploscope, which consisted of two independent binocular microscopes. This innovation allowed a surgeon to use high magnification while a surgical assistant followed along at a lower magnification, thereby observing a larger area of operation and addressing potential issues more effectively. This improvement in microscopy led to advances in plastic surgery, an area of medicine that regularly requires work on the tiniest of blood vessels and nerves.
Technological advances have continued to expand the possibilities of microsurgery. Surgeons can now perform procedures on cerebral aneurysms, reverse vasectomies, and improve breast reconstruction after cancer surgery. New tools such as telerobotic arms connected to microsurgical forceps and video microscopy, where the operative field is displayed in high definition on a TV monitor, have made even the most complex surgeries routine.",Subtle,Fragile,Refined,Intricate,,,,D,"In the context of microsurgery, the word 'delicate' refers to the intricate, precise, and fine nature of surgeries performed using microscopy. These surgeries require intricate attention to detail and precision due to the small and delicate structures involved, making 'intricate' the most appropriate synonym. 'Subtle' implies understated or not obvious, 'fragile' suggests easily broken or damaged, and 'refined' refers to something developed or improved over time, none of which fully capture the detailed and precise nature of microsurgery. Therefore, 'intricate' is the correct answer.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the meaning of the word 'phenomenon' in the second paragraph?,"Have you ever wondered why the whistle of a traveling, distant locomotive predicts its approach several yards before anyone actually sees it? Or why an oncoming ambulance's screaming siren is heard momentarily several feet before the ambulance comes into full view, before it passes you, and why its siren is still heard faintly well after the ambulance is out of sight?What you are witnessing is a scientific phenomenon known as the Doppler Effect. What takes place is truly remarkable. In both of these instances, when the train or ambulance moves toward the sound waves in front of it, the sound waves are pulled closer together and have a higher frequency. In either instance, the listener positioned in front of the moving object hears a higher pitch. The ambulance and locomotive are progressively moving away from the sound waves behind them, causing the waves to be farther apart and to have a lower frequency. These fast-approaching modes of transportation distance themselves past the listener, who hears a lower pitch.",Something that is lifeless to the senses,Something that is nonchalant,Something that is significant but unusual,Something that is chemical in origin,,,,C,"In the context of the second paragraph, 'phenomenon' refers to something significant and unusual, specifically describing the scientific phenomenon known as the Doppler Effect. This effect explains the change in frequency of sound waves when a source of sound and the observer are in relative motion. Choices A, B, and D are incorrect because they do not accurately reflect the meaning of 'phenomenon' in this context. 'Lifeless to the senses,' 'nonchalant,' and 'chemical in origin' do not align with the description of the Doppler Effect, which is a notable and uncommon scientific occurrence.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,Which of the following is a conclusion that a reader can draw from this passage?,"According to the Centers for Disease Control and Prevention (CDC), tickborne diseases doubled in the United States between the years 2004 and 2016. Lyme disease, in particular, is difficult to diagnose due to its disparate symptoms that mimic other diseases, making it greatly underreported. As a result, the prevalence of Lyme disease is thought to be even higher than the CDC suggests.
Lyme disease is caused by the bacterium Borrelia burgdorferi, which is spread through a relationship involving three animals. This relationship starts with the white-footed mouse (or in California, the Western gray squirrel), which is prone to infection by the bacterium. Ticks in their larval form feed on the blood of these mice. If the mouse is infected, the tick becomes infected as well. After passing through a dormant phase, the tick nymph, usually the size of a poppy seed, seeks another blood meal. This meal might come from another mouse, a human, or a dog or cat.
The nymphs then molt into active adults, whose primary food source is the whitetail deer. They mate on the deer, drop off, and lay their eggs, thus starting the cycle over again. Humans can be bitten by either an infected nymph or a full-grown adult tick. For Lyme disease transmission, the tick needs to attach for about 36 hours. Unfortunately, tick bites are easy to overlook; they do not itch like mosquito bites or sting like deerfly bites. Many people go without treatment for months until a test clarifies their seemingly unrelated symptoms, which may include joint pain, a rash, fatigue, swollen glands, chills or fever, headache, or even paralysis.
If you know you have been bitten by a tick, time is of the essence. It is important to see a doctor, get tested, and receive treatment promptly.",Humans are not the only mammals that exhibit symptoms when infected by Borrelia burgdorferi.,"The life cycle of an uninfected tick includes a dormant phase before the nymph stage, which is not excluded.","Unless a tick feeds on an infected mouse or squirrel, it will not spread Lyme disease.","The combination of fever, headache, and joint pain is not a definite indication of Lyme disease.",,,,C,"The correct answer is C. The passage clearly states that for Lyme disease to spread, a tick must feed on an infected host, such as a mouse or squirrel. This conclusion can be drawn from the information provided in the extract. Choice A is incorrect because the passage does not specify that humans are the only mammals that exhibit symptoms when infected by Borrelia burgdorferi. Choice B is incorrect as the passage mentions that the life cycle of an uninfected tick includes a dormant phase before the nymph stage, without excluding it. Choice D is incorrect because the passage does not state that the combination of fever, headache, and joint pain is a definitive sign of Lyme disease.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,What is the author's primary purpose for writing the passage on the Amazon Rainforest?,"AMAZON RAINFOREST:
  About 6% of the earth is covered by rainforests. The largest rainforest in the world is the Amazon Basin, which stretches over 2.3 million square miles in nine different South American countries. This area is double the length of all the other remaining rainforests in the world. Brazil contains 60%of the Amazonian rainforest, since it lies at the mouth of the river Amazon. This river is the second largest in the world and contains more than one-fifth of the world's fresh water.
  The Amazon rainforest is a type of wet broadleaf forest. The weather there is very humid and warm as it rains quite a bit. Because of the high rainfall, the forest is very rich and green. The tree leaves are pointed and narrow so that the raindrops can easily drop off wet plants. This tropical rainforest has more living species than the entire European continent. There are over 400 types of insects living in one single rain forest tree for a total of 2.5 million species. One square kilometer of rainforest may contain over 75,000 types of trees and approximately 438,000 different kinds of plants, which comes to a total of 90,000 tons of greenery overall. The Amazon rainforest is home to 2,000 birds
 and mammals, with one in every five birds in the world living there. 
Local farmers have lived off this rich and diverse land for thousands of years. They have been able to find food and water here without destroying the land. The Kayapo people of Brazil farm in an environmentally-friendly way. Instead of chemicals, they use burned wood to enrich the soil, and plant banana trees, which attract wasps. These wasps then feed on leafcutter ants and get rid of these harmful insects. The rainforest also offers a lot of tropical fruits, such as bananas and coconuts, as food. Cinnamon is made from the bark of a rainforest tree. Amazonian Indians use the fruit and stem of the Buruti plant as a drink, to make bread and to build houses. Many other plants are used as medicine. But the Amazon rainforest is in very big danger of disappearing. 9,169 square miles of forest have been cut down in 2003 in Brazil alone. An area of the size of a football field is burned down basically every minute, which means that the rain forest may be gone by the year 2030.The dangers related to this type of activity are obvious. Trees take in poisonous carbon dioxide from the air and give off oxygen. There is more oxygen and less carbon dioxide around a rainforest. When trees are cut down, however, the amount of carbon dioxide increases, and the air gets warmer. This leads to global warming, which is extremely harmful to the environment. 
It is estimated that the burning of Brazilian rainforests alone produces 200 million metric tons of carbon dioxide a year. Another danger connected with destroying the rainforest is the disappearance of plants and animals. When trees are cut down, plants and animals have no more food left and slowly die out. Killing wild animals is illegal in Brazil, but there is plenty of stealing going on. 38 million animals are stolen and sold illegally each year. The most hunted animals are birds, especially parrots, followed by snakes and the jaguar.",To entertain readers with facts about the rainforest.,To inform readers about the deforestation of the Amazon.,To persuade readers to visit the Amazon Rainforest.,To criticize the farming practices in the Amazon.,,,,B,"The author's primary purpose for writing the passage on the Amazon Rainforest is to inform readers about the deforestation and environmental challenges facing the Amazon. The passage provides detailed information about the Amazon Rainforest, its biodiversity, the impact of deforestation on the environment, and the dangers associated with the destruction of the rainforest. Choice A is incorrect because the author's goal is not to entertain but to educate readers. Choice C is incorrect as there is no persuasive language used to encourage readers to visit the Amazon Rainforest. Choice D is also incorrect as the passage does not focus on criticizing farming practices but rather on highlighting the environmental threats and consequences of deforestation.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,Which statement from the passage on Voice is a fact rather than an opinion?,"VOICE: 
  What effect does your voice have on others? Does it persuade or irritate, attract or repel? One of the worst qualities is harshness. If you ever get the feeling that people are uncomfortable when you speak, it may be that your harsh tones are jarring their eardrums. your voice will sound unpleasant if it is shrill, grating, hard, piercing, brassy, to loud, or too nasal. 
  Harsh voice qualities usually come from too much tension in the throat and jaw. Tension tightens muscles and blocks the relaxed voice tones essential to a pleasing impression. Because tension occurs in higher pitched voices, women tend to have shriller voices than men, which usually makes them less desirable public speakers, newscasters, or political candidates.",One of the worst voice qualities is harshness.,Harsh voice qualities come from tension in the throat.,Your voice will sound unpleasant if it is shrill or grating.,"Because tension occurs in higher-pitched voices, women tend to have shriller voices than men.",,,,B,"The correct answer is B. The fact that harsh voice qualities come from tension in the throat is a verifiable statement based on a scientific explanation provided in the passage. This statement is not subject to personal interpretation or judgment. Choice A is an opinion as it categorizes harshness as one of the worst voice qualities, which is subjective. Choice C is also an opinion as it describes how a voice will sound based on subjective terms like 'unpleasant.' Choice D is an opinion as it makes a generalized statement linking higher-pitched voices with shriller voices in women, which can vary widely among individuals.",
HESI A2,Reading Comprehension,HESI A2 Reading Practice Test,"What does the word ""surf"" mean as used in the fourth paragraph?","THE CDC: 
The Centers for Disease Control and Prevention (CDC) is always busy monitoring health issues and sending out regular warnings to make sure people know of any impending threats. One of the most recent warnings, however, caught Americans by surprise. The CDC announced that one of today's most under-recognized public health problems is sleep loss. It is estimated that between 50 and 70 million Americans suffer from this problem. Adequate sleep is essential to good mental and physical health. If you do not get enough sleep on a regular basis, you run an increased risk of obesity, diabetes, high blood pressure, stroke, cardiovascular disease, depression, cigarette smoking, and excessive drinking. Those are not minor health issues!
To find out how many Americans are not getting enough sleep, the CDC surveyed almost 20,000 adults in four states. Ten percent of the people studied reported not getting enough sleep every single day of the previous month, and 38 percent reported not getting enough in seven or more days in the previous month. How much sleep is enough sleep? According to the National Sleep Foundation, adults need 7 to 9 hours each night, whereas children under 12 need 9 to 11 hours and teenagers need between 8�� and 9�� hours.
Unfortunately, instead of sleeping, many people stay up late at night to surf the Internet or watch television. Along with the health risks that chronic sleep loss can bring, experts also believe it is responsible for thousands of people who die on the road each year from accidents caused by sleepy drivers. There is no doubt that spending less time with eyes closed can make your days longer, your health worse, and your driving riskier.",Spend time swimming in the ocean,Look at different websites,Watch late-night television,Complete online assignments,,,,B,"In the context of the fourth paragraph, the word ""surf"" refers to looking at different websites. This is the correct answer because in the paragraph, it mentions that the person ""surfed the web for hours"" which implies using the internet to browse through various websites.

Option A, spending time swimming in the ocean, is incorrect because the context of the paragraph does not mention anything related to physical water activities. Option C, watching late-night television, is incorrect as there is no mention of television in the paragraph. Option D, completing online assignments, is also incorrect as there is no indication of any assignments being done in the paragraph.

Educationally, understanding the meaning of words in context is crucial for effective reading comprehension. This question assesses the reader's ability to infer the meaning of a word based on the surrounding text. It highlights the importance of context clues in understanding vocabulary, a skill essential for success in academic and professional settings where precise comprehension is required.",
